Div,Date,Time,Day_Time,HomeTeam,AwayTeam,FTR,HTR
BL,08/10/2022,14:30,Tarde,Augsburg,Wolfsburg,D,A
BL,08/10/2022,14:30,Tarde,Bochum,Ein Frankfurt,H,D
BL,08/10/2022,14:30,Tarde,Leverkusen,Schalke 04,H,H
BL,08/10/2022,14:30,Tarde,Mainz,RB Leipzig,D,H
BL,08/10/2022,17:30,Tarde,Dortmund,Bayern Munich,D,A
BL,09/10/2022,14:30,Tarde,M'gladbach,FC Koln,H,H
BL,09/10/2022,16:30,Tarde,Hertha,Freiburg,D,D
BL,09/10/2022,18:30,Tarde,Stuttgart,Union Berlin,A,D
BL,14/10/2022,19:30,Noche,Schalke 04,Hoffenheim,A,A
BL,15/10/2022,14:30,Tarde,Ein Frankfurt,Leverkusen,H,H
BL,15/10/2022,14:30,Tarde,Stuttgart,Bochum,H,H
BL,15/10/2022,14:30,Tarde,Werder Bremen,Mainz,A,A
BL,15/10/2022,14:30,Tarde,Wolfsburg,M'gladbach,D,D
BL,15/10/2022,17:30,Tarde,RB Leipzig,Hertha,H,H
BL,16/10/2022,14:30,Tarde,FC Koln,Augsburg,H,A
BL,16/10/2022,16:30,Tarde,Union Berlin,Dortmund,H,H
BL,16/10/2022,18:30,Tarde,Bayern Munich,Freiburg,H,H
BL,21/10/2022,19:30,Noche,Mainz,FC Koln,H,H
BL,22/10/2022,14:30,Tarde,Augsburg,RB Leipzig,D,H
BL,22/10/2022,14:30,Tarde,Dortmund,Stuttgart,H,H
BL,22/10/2022,14:30,Tarde,Freiburg,Werder Bremen,H,D
BL,22/10/2022,14:30,Tarde,Hoffenheim,Bayern Munich,A,A
BL,22/10/2022,14:30,Tarde,Leverkusen,Wolfsburg,D,D
BL,22/10/2022,17:30,Tarde,M'gladbach,Ein Frankfurt,A,A
BL,23/10/2022,14:30,Tarde,Bochum,Union Berlin,H,H
BL,23/10/2022,16:30,Tarde,Hertha,Schalke 04,H,D
BL,28/10/2022,19:30,Noche,Werder Bremen,Hertha,H,D
BL,29/10/2022,14:30,Tarde,Bayern Munich,Mainz,H,H
BL,29/10/2022,14:30,Tarde,RB Leipzig,Leverkusen,H,H
BL,29/10/2022,14:30,Tarde,Stuttgart,Augsburg,H,D
BL,29/10/2022,14:30,Tarde,Wolfsburg,Bochum,H,H
BL,29/10/2022,17:30,Tarde,Ein Frankfurt,Dortmund,A,D
BL,30/10/2022,14:30,Tarde,Union Berlin,M'gladbach,H,A
BL,30/10/2022,16:30,Tarde,Schalke 04,Freiburg,A,A
BL,30/10/2022,18:30,Tarde,FC Koln,Hoffenheim,D,D
BL,04/11/2022,19:30,Noche,M'gladbach,Stuttgart,H,H
BL,05/11/2022,14:30,Tarde,Augsburg,Ein Frankfurt,A,D
BL,05/11/2022,14:30,Tarde,Dortmund,Bochum,H,H
BL,05/11/2022,14:30,Tarde,Hertha,Bayern Munich,A,A
BL,05/11/2022,14:30,Tarde,Hoffenheim,RB Leipzig,A,A
BL,05/11/2022,14:30,Tarde,Mainz,Wolfsburg,A,A
BL,05/11/2022,17:30,Tarde,Werder Bremen,Schalke 04,H,H
BL,06/11/2022,14:30,Tarde,Leverkusen,Union Berlin,H,D
BL,06/11/2022,16:30,Tarde,Freiburg,FC Koln,H,D
BL,08/11/2022,17:30,Tarde,Wolfsburg,Dortmund,H,H
BL,08/11/2022,19:30,Noche,Bayern Munich,Werder Bremen,H,H
BL,08/11/2022,19:30,Noche,Bochum,M'gladbach,H,H
BL,08/11/2022,19:30,Noche,Stuttgart,Hertha,H,D
BL,09/11/2022,17:30,Tarde,FC Koln,Leverkusen,A,H
BL,09/11/2022,19:30,Noche,Ein Frankfurt,Hoffenheim,H,H
BL,09/11/2022,19:30,Noche,RB Leipzig,Freiburg,H,D
BL,09/11/2022,19:30,Noche,Schalke 04,Mainz,H,H
BL,09/11/2022,19:30,Noche,Union Berlin,Augsburg,D,D
BL,11/11/2022,19:30,Noche,M'gladbach,Dortmund,H,H
BL,12/11/2022,14:30,Tarde,Augsburg,Bochum,A,D
BL,12/11/2022,14:30,Tarde,Hertha,FC Koln,H,H
BL,12/11/2022,14:30,Tarde,Hoffenheim,Wolfsburg,A,D
BL,12/11/2022,14:30,Tarde,Leverkusen,Stuttgart,H,H
BL,12/11/2022,14:30,Tarde,Werder Bremen,RB Leipzig,A,A
BL,12/11/2022,17:30,Tarde,Schalke 04,Bayern Munich,A,A
BL,13/11/2022,14:30,Tarde,Mainz,Ein Frankfurt,D,H
BL,13/11/2022,16:30,Tarde,Freiburg,Union Berlin,H,H
BL,20/01/2023,19:30,Noche,RB Leipzig,Bayern Munich,D,A
BL,21/01/2023,14:30,Tarde,Bochum,Hertha,H,H
BL,21/01/2023,14:30,Tarde,Ein Frankfurt,Schalke 04,H,H
BL,21/01/2023,14:30,Tarde,Stuttgart,Mainz,D,D
BL,21/01/2023,14:30,Tarde,Union Berlin,Hoffenheim,H,A
BL,21/01/2023,14:30,Tarde,Wolfsburg,Freiburg,H,H
BL,21/01/2023,17:30,Tarde,FC Koln,Werder Bremen,H,H
BL,22/01/2023,14:30,Tarde,Dortmund,Augsburg,H,D
BL,22/01/2023,16:30,Tarde,M'gladbach,Leverkusen,A,A
BL,24/01/2023,17:30,Tarde,Schalke 04,RB Leipzig,A,A
BL,24/01/2023,19:30,Noche,Bayern Munich,FC Koln,D,A
BL,24/01/2023,19:30,Noche,Hertha,Wolfsburg,A,A
BL,24/01/2023,19:30,Noche,Hoffenheim,Stuttgart,D,D
BL,25/01/2023,17:30,Tarde,Mainz,Dortmund,A,D
BL,25/01/2023,19:30,Noche,Augsburg,M'gladbach,H,D
BL,25/01/2023,19:30,Noche,Freiburg,Ein Frankfurt,D,A
BL,25/01/2023,19:30,Noche,Leverkusen,Bochum,H,H
BL,25/01/2023,19:30,Noche,Werder Bremen,Union Berlin,A,D
BL,27/01/2023,19:30,Noche,RB Leipzig,Stuttgart,H,H
BL,28/01/2023,14:30,Tarde,Freiburg,Augsburg,H,H
BL,28/01/2023,14:30,Tarde,Hertha,Union Berlin,A,A
BL,28/01/2023,14:30,Tarde,Hoffenheim,M'gladbach,A,A
BL,28/01/2023,14:30,Tarde,Mainz,Bochum,H,H
BL,28/01/2023,14:30,Tarde,Werder Bremen,Wolfsburg,H,H
BL,28/01/2023,17:30,Tarde,Bayern Munich,Ein Frankfurt,D,H
BL,29/01/2023,14:30,Tarde,Schalke 04,FC Koln,D,D
BL,29/01/2023,16:30,Tarde,Leverkusen,Dortmund,A,A
BL,03/02/2023,19:30,Noche,Augsburg,Leverkusen,H,D
BL,04/02/2023,14:30,Tarde,Bochum,Hoffenheim,H,H
BL,04/02/2023,14:30,Tarde,Dortmund,Freiburg,H,D
BL,04/02/2023,14:30,Tarde,Ein Frankfurt,Hertha,H,H
BL,04/02/2023,14:30,Tarde,FC Koln,RB Leipzig,D,D
BL,04/02/2023,14:30,Tarde,Union Berlin,Mainz,H,H
BL,04/02/2023,17:30,Tarde,M'gladbach,Schalke 04,D,D
BL,05/02/2023,14:30,Tarde,Stuttgart,Werder Bremen,A,D
BL,05/02/2023,16:30,Tarde,Wolfsburg,Bayern Munich,A,A
BL,10/02/2023,19:30,Noche,Schalke 04,Wolfsburg,D,D
BL,11/02/2023,14:30,Tarde,Bayern Munich,Bochum,H,H
BL,11/02/2023,14:30,Tarde,Freiburg,Stuttgart,H,A
BL,11/02/2023,14:30,Tarde,Hoffenheim,Leverkusen,A,A
BL,11/02/2023,14:30,Tarde,Mainz,Augsburg,H,H
BL,11/02/2023,14:30,Tarde,Werder Bremen,Dortmund,A,D
BL,11/02/2023,17:30,Tarde,RB Leipzig,Union Berlin,A,H
BL,12/02/2023,14:30,Tarde,Hertha,M'gladbach,H,D
BL,12/02/2023,16:30,Tarde,FC Koln,Ein Frankfurt,H,D
BL,17/02/2023,19:30,Noche,Augsburg,Hoffenheim,H,D
BL,18/02/2023,14:30,Tarde,Bochum,Freiburg,A,A
BL,18/02/2023,14:30,Tarde,M'gladbach,Bayern Munich,H,D
BL,18/02/2023,14:30,Tarde,Stuttgart,FC Koln,H,H
BL,18/02/2023,14:30,Tarde,Wolfsburg,RB Leipzig,A,A
BL,18/02/2023,17:30,Tarde,Ein Frankfurt,Werder Bremen,H,H
BL,19/02/2023,14:30,Tarde,Union Berlin,Schalke 04,D,D
BL,19/02/2023,16:30,Tarde,Dortmund,Hertha,H,H
BL,19/02/2023,18:30,Tarde,Leverkusen,Mainz,A,A
BL,24/02/2023,19:30,Noche,Mainz,M'gladbach,H,H
BL,25/02/2023,14:30,Tarde,FC Koln,Wolfsburg,A,A
BL,25/02/2023,14:30,Tarde,Hertha,Augsburg,H,D
BL,25/02/2023,14:30,Tarde,Hoffenheim,Dortmund,A,A
BL,25/02/2023,14:30,Tarde,RB Leipzig,Ein Frankfurt,H,H
BL,25/02/2023,14:30,Tarde,Werder Bremen,Bochum,H,H
BL,25/02/2023,17:30,Tarde,Schalke 04,Stuttgart,H,H
BL,26/02/2023,14:30,Tarde,Freiburg,Leverkusen,D,H
BL,26/02/2023,16:30,Tarde,Bayern Munich,Union Berlin,H,H
BL,03/03/2023,19:30,Noche,Dortmund,RB Leipzig,H,H
BL,04/03/2023,14:30,Tarde,Augsburg,Werder Bremen,H,D
BL,04/03/2023,14:30,Tarde,Bochum,Schalke 04,A,A
BL,04/03/2023,14:30,Tarde,Mainz,Hoffenheim,H,H
BL,04/03/2023,14:30,Tarde,M'gladbach,Freiburg,D,D
BL,04/03/2023,14:30,Tarde,Union Berlin,FC Koln,D,D
BL,04/03/2023,17:30,Tarde,Stuttgart,Bayern Munich,A,A
BL,05/03/2023,14:30,Tarde,Leverkusen,Hertha,H,H
BL,05/03/2023,16:30,Tarde,Wolfsburg,Ein Frankfurt,D,D
BL,10/03/2023,19:30,Noche,FC Koln,Bochum,A,A
BL,11/03/2023,14:30,Tarde,Bayern Munich,Augsburg,H,H
BL,11/03/2023,14:30,Tarde,Ein Frankfurt,Stuttgart,D,D
BL,11/03/2023,14:30,Tarde,Hertha,Mainz,D,H
BL,11/03/2023,14:30,Tarde,RB Leipzig,M'gladbach,H,D
BL,11/03/2023,17:30,Tarde,Schalke 04,Dortmund,D,A
BL,12/03/2023,14:30,Tarde,Freiburg,Hoffenheim,H,H
BL,12/03/2023,16:30,Tarde,Werder Bremen,Leverkusen,A,D
BL,12/03/2023,18:30,Tarde,Wolfsburg,Union Berlin,D,D
BL,17/03/2023,19:30,Noche,M'gladbach,Werder Bremen,D,D
BL,18/03/2023,14:30,Tarde,Augsburg,Schalke 04,D,D
BL,18/03/2023,14:30,Tarde,Bochum,RB Leipzig,H,D
BL,18/03/2023,14:30,Tarde,Hoffenheim,Hertha,H,H
BL,18/03/2023,14:30,Tarde,Stuttgart,Wolfsburg,A,D
BL,18/03/2023,17:30,Tarde,Dortmund,FC Koln,H,H
BL,19/03/2023,14:30,Tarde,Union Berlin,Ein Frankfurt,H,D
BL,19/03/2023,16:30,Tarde,Leverkusen,Bayern Munich,H,A
BL,19/03/2023,18:30,Tarde,Mainz,Freiburg,D,D
BL,31/03/2023,19:30,Noche,Ein Frankfurt,Bochum,D,D
BL,01/04/2023,14:30,Tarde,Freiburg,Hertha,D,D
BL,01/04/2023,14:30,Tarde,RB Leipzig,Mainz,A,A
BL,01/04/2023,14:30,Tarde,Schalke 04,Leverkusen,A,D
BL,01/04/2023,14:30,Tarde,Union Berlin,Stuttgart,H,D
BL,01/04/2023,14:30,Tarde,Wolfsburg,Augsburg,D,A
BL,01/04/2023,17:30,Tarde,Bayern Munich,Dortmund,H,H
BL,02/04/2023,14:30,Tarde,FC Koln,M'gladbach,D,D
BL,02/04/2023,16:30,Tarde,Werder Bremen,Hoffenheim,A,D
BL,08/04/2023,14:30,Tarde,Augsburg,FC Koln,A,A
BL,08/04/2023,14:30,Tarde,Dortmund,Union Berlin,H,H
BL,08/04/2023,14:30,Tarde,Freiburg,Bayern Munich,A,D
BL,08/04/2023,14:30,Tarde,Leverkusen,Ein Frankfurt,H,H
BL,08/04/2023,14:30,Tarde,Mainz,Werder Bremen,D,D
BL,08/04/2023,17:30,Tarde,Hertha,RB Leipzig,A,A
BL,09/04/2023,14:30,Tarde,M'gladbach,Wolfsburg,H,H
BL,09/04/2023,16:30,Tarde,Bochum,Stuttgart,A,A
BL,09/04/2023,18:30,Tarde,Hoffenheim,Schalke 04,H,H
BL,14/04/2023,19:30,Noche,Schalke 04,Hertha,H,H
BL,15/04/2023,14:30,Tarde,Bayern Munich,Hoffenheim,D,H
BL,15/04/2023,14:30,Tarde,FC Koln,Mainz,D,A
BL,15/04/2023,14:30,Tarde,RB Leipzig,Augsburg,H,H
BL,15/04/2023,14:30,Tarde,Stuttgart,Dortmund,D,A
BL,15/04/2023,17:30,Tarde,Ein Frankfurt,M'gladbach,D,A
BL,16/04/2023,14:30,Tarde,Werder Bremen,Freiburg,A,D
BL,16/04/2023,16:30,Tarde,Union Berlin,Bochum,D,H
BL,16/04/2023,18:30,Tarde,Wolfsburg,Leverkusen,D,D
BL,21/04/2023,19:30,Noche,Augsburg,Stuttgart,D,H
BL,22/04/2023,14:30,Tarde,Bochum,Wolfsburg,A,A
BL,22/04/2023,14:30,Tarde,Hertha,Werder Bremen,A,A
BL,22/04/2023,14:30,Tarde,Hoffenheim,FC Koln,A,A
BL,22/04/2023,14:30,Tarde,Mainz,Bayern Munich,H,A
BL,22/04/2023,17:30,Tarde,Dortmund,Ein Frankfurt,H,H
BL,23/04/2023,14:30,Tarde,Freiburg,Schalke 04,H,H
BL,23/04/2023,16:30,Tarde,Leverkusen,RB Leipzig,H,H
BL,23/04/2023,18:30,Tarde,M'gladbach,Union Berlin,A,D
BL,28/04/2023,19:30,Noche,Bochum,Dortmund,D,D
BL,29/04/2023,14:30,Tarde,Ein Frankfurt,Augsburg,D,H
BL,29/04/2023,14:30,Tarde,FC Koln,Freiburg,A,D
BL,29/04/2023,14:30,Tarde,RB Leipzig,Hoffenheim,H,H
BL,29/04/2023,14:30,Tarde,Stuttgart,M'gladbach,H,H
BL,29/04/2023,14:30,Tarde,Union Berlin,Leverkusen,D,D
BL,29/04/2023,17:30,Tarde,Schalke 04,Werder Bremen,H,A
BL,30/04/2023,14:30,Tarde,Bayern Munich,Hertha,H,D
BL,30/04/2023,16:30,Tarde,Wolfsburg,Mainz,H,H
BL,05/05/2023,19:30,Noche,Leverkusen,FC Koln,A,A
BL,05/05/2023,19:30,Noche,Mainz,Schalke 04,A,A
BL,06/05/2023,14:30,Tarde,Augsburg,Union Berlin,H,D
BL,06/05/2023,14:30,Tarde,Freiburg,RB Leipzig,A,D
BL,06/05/2023,14:30,Tarde,Hertha,Stuttgart,H,H
BL,06/05/2023,14:30,Tarde,Hoffenheim,Ein Frankfurt,H,H
BL,06/05/2023,14:30,Tarde,M'gladbach,Bochum,H,H
BL,06/05/2023,17:30,Tarde,Werder Bremen,Bayern Munich,A,D
BL,07/05/2023,16:30,Tarde,Dortmund,Wolfsburg,H,H
BL,12/05/2023,19:30,Noche,FC Koln,Hertha,H,H
BL,13/05/2023,14:30,Tarde,Bayern Munich,Schalke 04,H,H
BL,13/05/2023,14:30,Tarde,Bochum,Augsburg,H,D
BL,13/05/2023,14:30,Tarde,Ein Frankfurt,Mainz,H,H
BL,13/05/2023,14:30,Tarde,Union Berlin,Freiburg,H,H
BL,13/05/2023,14:30,Tarde,Wolfsburg,Hoffenheim,H,H
BL,13/05/2023,17:30,Tarde,Dortmund,M'gladbach,H,H
BL,14/05/2023,14:30,Tarde,Stuttgart,Leverkusen,D,D
BL,14/05/2023,16:30,Tarde,RB Leipzig,Werder Bremen,H,D
BL,19/05/2023,19:30,Noche,Freiburg,Wolfsburg,H,D
BL,20/05/2023,14:30,Tarde,Hertha,Bochum,D,D
BL,20/05/2023,14:30,Tarde,Hoffenheim,Union Berlin,H,H
BL,20/05/2023,14:30,Tarde,Schalke 04,Ein Frankfurt,D,D
BL,20/05/2023,14:30,Tarde,Werder Bremen,FC Koln,D,A
BL,20/05/2023,17:30,Tarde,Bayern Munich,RB Leipzig,A,H
BL,21/05/2023,14:30,Tarde,Mainz,Stuttgart,A,D
BL,21/05/2023,16:30,Tarde,Augsburg,Dortmund,A,D
BL,21/05/2023,18:30,Tarde,Leverkusen,M'gladbach,D,H
BL,27/05/2023,14:30,Tarde,Bochum,Leverkusen,H,H
BL,27/05/2023,14:30,Tarde,Dortmund,Mainz,D,A
BL,27/05/2023,14:30,Tarde,Ein Frankfurt,Freiburg,H,A
BL,27/05/2023,14:30,Tarde,FC Koln,Bayern Munich,A,A
BL,27/05/2023,14:30,Tarde,M'gladbach,Augsburg,H,H
BL,27/05/2023,14:30,Tarde,RB Leipzig,Schalke 04,H,H
BL,27/05/2023,14:30,Tarde,Stuttgart,Hoffenheim,D,D
BL,27/05/2023,14:30,Tarde,Union Berlin,Werder Bremen,H,D
BL,27/05/2023,14:30,Tarde,Wolfsburg,Hertha,A,H
BL,13/08/2021,19:30,Noche,M'gladbach,Bayern Munich,D,D
BL,14/08/2021,14:30,Tarde,Augsburg,Hoffenheim,A,A
BL,14/08/2021,14:30,Tarde,Bielefeld,Freiburg,D,D
BL,14/08/2021,14:30,Tarde,Stuttgart,Greuther Furth,H,H
BL,14/08/2021,14:30,Tarde,Union Berlin,Leverkusen,D,D
BL,14/08/2021,14:30,Tarde,Wolfsburg,Bochum,H,H
BL,14/08/2021,17:30,Tarde,Dortmund,Ein Frankfurt,H,H
BL,15/08/2021,14:30,Tarde,Mainz,RB Leipzig,H,H
BL,15/08/2021,16:30,Tarde,FC Koln,Hertha,H,D
BL,20/08/2021,19:30,Noche,RB Leipzig,Stuttgart,H,H
BL,21/08/2021,14:30,Tarde,Bochum,Mainz,H,H
BL,21/08/2021,14:30,Tarde,Ein Frankfurt,Augsburg,D,D
BL,21/08/2021,14:30,Tarde,Freiburg,Dortmund,H,H
BL,21/08/2021,14:30,Tarde,Greuther Furth,Bielefeld,D,A
BL,21/08/2021,14:30,Tarde,Hertha,Wolfsburg,A,D
BL,21/08/2021,17:30,Tarde,Leverkusen,M'gladbach,H,H
BL,22/08/2021,14:30,Tarde,Hoffenheim,Union Berlin,D,H
BL,22/08/2021,16:30,Tarde,Bayern Munich,FC Koln,H,D
BL,27/08/2021,19:30,Noche,Dortmund,Hoffenheim,H,D
BL,28/08/2021,14:30,Tarde,Augsburg,Leverkusen,A,A
BL,28/08/2021,14:30,Tarde,Bielefeld,Ein Frankfurt,D,A
BL,28/08/2021,14:30,Tarde,FC Koln,Bochum,H,D
BL,28/08/2021,14:30,Tarde,Mainz,Greuther Furth,H,H
BL,28/08/2021,14:30,Tarde,Stuttgart,Freiburg,A,A
BL,28/08/2021,17:30,Tarde,Bayern Munich,Hertha,H,H
BL,29/08/2021,14:30,Tarde,Union Berlin,M'gladbach,H,H
BL,29/08/2021,16:30,Tarde,Wolfsburg,RB Leipzig,H,D
BL,11/09/2021,14:30,Tarde,Freiburg,FC Koln,D,A
BL,11/09/2021,14:30,Tarde,Greuther Furth,Wolfsburg,A,A
BL,11/09/2021,14:30,Tarde,Hoffenheim,Mainz,A,A
BL,11/09/2021,14:30,Tarde,Leverkusen,Dortmund,A,H
BL,11/09/2021,14:30,Tarde,Union Berlin,Augsburg,D,D
BL,11/09/2021,17:30,Tarde,RB Leipzig,Bayern Munich,A,A
BL,12/09/2021,14:30,Tarde,Ein Frankfurt,Stuttgart,D,D
BL,12/09/2021,16:30,Tarde,Bochum,Hertha,A,A
BL,12/09/2021,18:30,Tarde,M'gladbach,Bielefeld,H,D
BL,17/09/2021,19:30,Noche,Hertha,Greuther Furth,H,D
BL,18/09/2021,14:30,Tarde,Augsburg,M'gladbach,H,D
BL,18/09/2021,14:30,Tarde,Bayern Munich,Bochum,H,H
BL,18/09/2021,14:30,Tarde,Bielefeld,Hoffenheim,D,D
BL,18/09/2021,14:30,Tarde,Mainz,Freiburg,D,D
BL,18/09/2021,17:30,Tarde,FC Koln,RB Leipzig,D,D
BL,19/09/2021,14:30,Tarde,Stuttgart,Leverkusen,A,A
BL,19/09/2021,16:30,Tarde,Dortmund,Union Berlin,H,H
BL,19/09/2021,18:30,Tarde,Wolfsburg,Ein Frankfurt,D,A
BL,24/09/2021,19:30,Noche,Greuther Furth,Bayern Munich,A,A
BL,25/09/2021,14:30,Tarde,Ein Frankfurt,FC Koln,D,D
BL,25/09/2021,14:30,Tarde,Hoffenheim,Wolfsburg,H,D
BL,25/09/2021,14:30,Tarde,Leverkusen,Mainz,H,D
BL,25/09/2021,14:30,Tarde,RB Leipzig,Hertha,H,H
BL,25/09/2021,14:30,Tarde,Union Berlin,Bielefeld,H,D
BL,25/09/2021,17:30,Tarde,M'gladbach,Dortmund,H,H
BL,26/09/2021,14:30,Tarde,Bochum,Stuttgart,D,D
BL,26/09/2021,16:30,Tarde,Freiburg,Augsburg,H,H
BL,01/10/2021,19:30,Noche,FC Koln,Greuther Furth,H,A
BL,02/10/2021,14:30,Tarde,Dortmund,Augsburg,H,D
BL,02/10/2021,14:30,Tarde,Hertha,Freiburg,A,A
BL,02/10/2021,14:30,Tarde,Stuttgart,Hoffenheim,H,H
BL,02/10/2021,14:30,Tarde,Wolfsburg,M'gladbach,A,A
BL,02/10/2021,17:30,Tarde,RB Leipzig,Bochum,H,D
BL,03/10/2021,14:30,Tarde,Mainz,Union Berlin,A,H
BL,03/10/2021,16:30,Tarde,Bayern Munich,Ein Frankfurt,A,D
BL,03/10/2021,18:30,Tarde,Bielefeld,Leverkusen,A,A
BL,15/10/2021,19:30,Noche,Hoffenheim,FC Koln,H,H
BL,16/10/2021,14:30,Tarde,Dortmund,Mainz,H,H
BL,16/10/2021,14:30,Tarde,Ein Frankfurt,Hertha,A,A
BL,16/10/2021,14:30,Tarde,Freiburg,RB Leipzig,D,A
BL,16/10/2021,14:30,Tarde,Greuther Furth,Bochum,A,D
BL,16/10/2021,14:30,Tarde,Union Berlin,Wolfsburg,H,D
BL,16/10/2021,17:30,Tarde,M'gladbach,Stuttgart,D,D
BL,17/10/2021,14:30,Tarde,Leverkusen,Bayern Munich,A,A
BL,17/10/2021,16:30,Tarde,Augsburg,Bielefeld,D,H
BL,22/10/2021,19:30,Noche,Mainz,Augsburg,H,H
BL,23/10/2021,14:30,Tarde,Bayern Munich,Hoffenheim,H,H
BL,23/10/2021,14:30,Tarde,Bielefeld,Dortmund,A,A
BL,23/10/2021,14:30,Tarde,RB Leipzig,Greuther Furth,H,A
BL,23/10/2021,14:30,Tarde,Wolfsburg,Freiburg,A,A
BL,23/10/2021,17:30,Tarde,Hertha,M'gladbach,H,H
BL,24/10/2021,14:30,Tarde,FC Koln,Leverkusen,D,A
BL,24/10/2021,16:30,Tarde,Stuttgart,Union Berlin,D,A
BL,24/10/2021,18:30,Tarde,Bochum,Ein Frankfurt,H,H
BL,29/10/2021,19:30,Noche,Hoffenheim,Hertha,H,H
BL,30/10/2021,14:30,Tarde,Bielefeld,Mainz,A,D
BL,30/10/2021,14:30,Tarde,Dortmund,FC Koln,H,H
BL,30/10/2021,14:30,Tarde,Freiburg,Greuther Furth,H,H
BL,30/10/2021,14:30,Tarde,Leverkusen,Wolfsburg,A,D
BL,30/10/2021,14:30,Tarde,Union Berlin,Bayern Munich,A,A
BL,30/10/2021,17:30,Tarde,Ein Frankfurt,RB Leipzig,D,A
BL,31/10/2021,14:30,Tarde,Augsburg,Stuttgart,H,D
BL,31/10/2021,16:30,Tarde,M'gladbach,Bochum,H,H
BL,05/11/2021,19:30,Noche,Mainz,M'gladbach,D,A
BL,06/11/2021,14:30,Tarde,Bayern Munich,Freiburg,H,H
BL,06/11/2021,14:30,Tarde,Bochum,Hoffenheim,H,D
BL,06/11/2021,14:30,Tarde,Stuttgart,Bielefeld,A,A
BL,06/11/2021,14:30,Tarde,Wolfsburg,Augsburg,H,H
BL,06/11/2021,17:30,Tarde,RB Leipzig,Dortmund,H,H
BL,07/11/2021,14:30,Tarde,Hertha,Leverkusen,D,H
BL,07/11/2021,16:30,Tarde,FC Koln,Union Berlin,D,A
BL,07/11/2021,18:30,Tarde,Greuther Furth,Ein Frankfurt,A,D
BL,19/11/2021,19:30,Noche,Augsburg,Bayern Munich,H,H
BL,20/11/2021,14:30,Tarde,Bielefeld,Wolfsburg,D,H
BL,20/11/2021,14:30,Tarde,Dortmund,Stuttgart,H,D
BL,20/11/2021,14:30,Tarde,Hoffenheim,RB Leipzig,H,H
BL,20/11/2021,14:30,Tarde,Leverkusen,Bochum,H,H
BL,20/11/2021,14:30,Tarde,M'gladbach,Greuther Furth,H,H
BL,20/11/2021,17:30,Tarde,Union Berlin,Hertha,H,H
BL,21/11/2021,14:30,Tarde,Freiburg,Ein Frankfurt,A,A
BL,21/11/2021,16:30,Tarde,Mainz,FC Koln,D,H
BL,26/11/2021,19:30,Noche,Stuttgart,Mainz,H,D
BL,27/11/2021,14:30,Tarde,Bochum,Freiburg,H,D
BL,27/11/2021,14:30,Tarde,FC Koln,M'gladbach,H,D
BL,27/11/2021,14:30,Tarde,Greuther Furth,Hoffenheim,A,A
BL,27/11/2021,14:30,Tarde,Hertha,Augsburg,D,H
BL,27/11/2021,14:30,Tarde,Wolfsburg,Dortmund,A,D
BL,27/11/2021,17:30,Tarde,Bayern Munich,Bielefeld,H,D
BL,28/11/2021,14:30,Tarde,Ein Frankfurt,Union Berlin,H,H
BL,28/11/2021,16:30,Tarde,RB Leipzig,Leverkusen,A,A
BL,03/12/2021,19:30,Noche,Union Berlin,RB Leipzig,H,D
BL,04/12/2021,14:30,Tarde,Augsburg,Bochum,A,A
BL,04/12/2021,14:30,Tarde,Bielefeld,FC Koln,D,A
BL,04/12/2021,14:30,Tarde,Hoffenheim,Ein Frankfurt,H,H
BL,04/12/2021,14:30,Tarde,Leverkusen,Greuther Furth,H,H
BL,04/12/2021,14:30,Tarde,Mainz,Wolfsburg,H,H
BL,04/12/2021,17:30,Tarde,Dortmund,Bayern Munich,A,A
BL,05/12/2021,14:30,Tarde,Stuttgart,Hertha,D,H
BL,05/12/2021,16:30,Tarde,M'gladbach,Freiburg,A,A
BL,10/12/2021,19:30,Noche,FC Koln,Augsburg,A,D
BL,11/12/2021,14:30,Tarde,Bayern Munich,Mainz,H,A
BL,11/12/2021,14:30,Tarde,Bochum,Dortmund,D,H
BL,11/12/2021,14:30,Tarde,Freiburg,Hoffenheim,A,D
BL,11/12/2021,14:30,Tarde,Hertha,Bielefeld,H,D
BL,11/12/2021,14:30,Tarde,RB Leipzig,M'gladbach,H,H
BL,11/12/2021,17:30,Tarde,Wolfsburg,Stuttgart,A,A
BL,12/12/2021,14:30,Tarde,Greuther Furth,Union Berlin,H,D
BL,12/12/2021,16:30,Tarde,Ein Frankfurt,Leverkusen,H,D
BL,14/12/2021,17:30,Tarde,Stuttgart,Bayern Munich,A,A
BL,14/12/2021,19:30,Noche,Bielefeld,Bochum,H,D
BL,14/12/2021,19:30,Noche,Mainz,Hertha,H,H
BL,14/12/2021,19:30,Noche,Wolfsburg,FC Koln,A,D
BL,15/12/2021,17:30,Tarde,M'gladbach,Ein Frankfurt,A,D
BL,15/12/2021,19:30,Noche,Augsburg,RB Leipzig,D,A
BL,15/12/2021,19:30,Noche,Dortmund,Greuther Furth,H,H
BL,15/12/2021,19:30,Noche,Leverkusen,Hoffenheim,D,H
BL,15/12/2021,19:30,Noche,Union Berlin,Freiburg,D,D
BL,17/12/2021,19:30,Noche,Bayern Munich,Wolfsburg,H,H
BL,18/12/2021,14:30,Tarde,Bochum,Union Berlin,A,A
BL,18/12/2021,14:30,Tarde,Ein Frankfurt,Mainz,H,H
BL,18/12/2021,14:30,Tarde,Greuther Furth,Augsburg,D,D
